"dsstox_substance_id","casrn","preferred_name","study_id","species","admin_route","study_type","processed","tested_status","reported_status","endpoint_id","endpoint_category","endpoint_type","endpoint_target"
DTXSID6023810,"121-54-0",Benzethonium chloride,5936,rat,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6023810,"121-54-0",Benzethonium chloride,5937,mouse,Dermal,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6023810,"121-54-0",Benzethonium chloride,5937,mouse,Dermal,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6023810,"121-54-0",Benzethonium chloride,5937,mouse,Dermal,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6023810,"121-54-0",Benzethonium chloride,5937,mouse,Dermal,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6020480,"828-00-2",Dimethoxane,5942,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020480,"828-00-2",Dimethoxane,5942,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6020480,"828-00-2",Dimethoxane,5942,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6020480,"828-00-2",Dimethoxane,5942,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6020480,"828-00-2",Dimethoxane,5943,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6020480,"828-00-2",Dimethoxane,5943,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5959,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5959,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5959,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5959,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5960,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5960,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5960,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5021330,"124-64-1",Tetrakis(hydroxymethyl)phosphonium chloride,5960,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1021455,"1934-21-0",FD&C Yellow 5,5990,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1021455,"1934-21-0",FD&C Yellow 5,5990,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1021455,"1934-21-0",FD&C Yellow 5,5992,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1021455,"1934-21-0",FD&C Yellow 5,5992,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6003,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6003,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6003,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6003,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6004,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6004,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6004,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025355,"111-30-8",Glutaraldehyde,6004,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6028492,"68424-85-1","Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides",6016,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6028492,"68424-85-1","Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides",6016,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6028492,"68424-85-1","Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides",6017,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6028492,"68424-85-1","Quaternary ammonium compounds, benzyl-C12-16-alkyldimethyl, chlorides",6017,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032537,"7173-51-5",Didecyldimethylammonium chloride,6027,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9032537,"7173-51-5",Didecyldimethylammonium chloride,6027,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9032537,"7173-51-5",Didecyldimethylammonium chloride,6028,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9032537,"7173-51-5",Didecyldimethylammonium chloride,6028,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5022308,"446-72-0",Genistein,6032,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5022308,"446-72-0",Genistein,6032,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020311,"150-68-5",Monuron,6047,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020311,"150-68-5",Monuron,6047,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020311,"150-68-5",Monuron,6049,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0020311,"150-68-5",Monuron,6049,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0020311,"150-68-5",Monuron,6049,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0020311,"150-68-5",Monuron,6049,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6089,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6089,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6089,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6089,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6091,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6091,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID5032361,"10222-01-2","2,2-Dibromo-3-nitrilopropionamide",6092,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5032361,"10222-01-2","2,2-Dibromo-3-nitrilopropionamide",6092,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6093,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6093,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6094,mouse,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020560,"115-29-7",Endosulfan,6094,mouse,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID2035726,"32289-58-0",Polihexanide,6109,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2035726,"32289-58-0",Polihexanide,6109,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2035726,"32289-58-0",Polihexanide,6110,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2035726,"32289-58-0",Polihexanide,6110,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024652,"52-51-7",Bronopol,6183,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8024652,"52-51-7",Bronopol,6183,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8024652,"52-51-7",Bronopol,6183,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024652,"52-51-7",Bronopol,6183,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6211,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6211,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6211,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6211,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6212,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6212,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6212,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7021237,"50-55-5",Reserpine,6212,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020453,"60-57-1",Dieldrin,6218,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020453,"60-57-1",Dieldrin,6218,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020453,"60-57-1",Dieldrin,6218,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020453,"60-57-1",Dieldrin,6218,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024523,"63-05-8","4-Androstene-3,17-dione",6225,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8024523,"63-05-8","4-Androstene-3,17-dione",6225,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024523,"63-05-8","4-Androstene-3,17-dione",6226,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8024523,"63-05-8","4-Androstene-3,17-dione",6226,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8024523,"63-05-8","4-Androstene-3,17-dione",6226,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8024523,"63-05-8","4-Androstene-3,17-dione",6226,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9021427,"51-79-6",Urethane,6240,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9021427,"51-79-6",Urethane,6240,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9021427,"51-79-6",Urethane,6240,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9021427,"51-79-6",Urethane,6240,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6247,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6247,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6247,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6247,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6249,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6249,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6249,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020972,"67-20-9",Nitrofurantoin,6249,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6255,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6255,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6255,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6255,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6256,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6256,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6256,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1023235,"69-65-8",D-Mannitol,6256,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5020863,"41372-08-1",Methyldopa sesquihydrate,6273,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020863,"41372-08-1",Methyldopa sesquihydrate,6273,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020863,"41372-08-1",Methyldopa sesquihydrate,6275,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020863,"41372-08-1",Methyldopa sesquihydrate,6275,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6290,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6290,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6290,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6290,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6291,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6291,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6291,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID5020811,"7487-94-7",Mercuric chloride,6291,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020895,"2385-85-5",Mirex,6306,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020895,"2385-85-5",Mirex,6306,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7020895,"2385-85-5",Mirex,6306,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020895,"2385-85-5",Mirex,6306,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID3021358,"1156-19-0",Tolazamide,6308,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3021358,"1156-19-0",Tolazamide,6308,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID3021358,"1156-19-0",Tolazamide,6309,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID3021358,"1156-19-0",Tolazamide,6309,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6318,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6318,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6318,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6318,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6319,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6319,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6319,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID9020299,"510-15-6",Chlorobenzilate,6319,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0021256,"599-79-1",Sulfasalazine,6324,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021256,"599-79-1",Sulfasalazine,6324,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021256,"599-79-1",Sulfasalazine,6325,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021256,"599-79-1",Sulfasalazine,6325,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020537,"147-24-0",Diphenhydramine hydrochloride,6335,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020537,"147-24-0",Diphenhydramine hydrochloride,6335,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID4020537,"147-24-0",Diphenhydramine hydrochloride,6335,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID4020537,"147-24-0",Diphenhydramine hydrochloride,6335,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID4020537,"147-24-0",Diphenhydramine hydrochloride,6336,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID4020537,"147-24-0",Diphenhydramine hydrochloride,6336,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021464,"137-30-4",Ziram,6343,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021464,"137-30-4",Ziram,6343,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0021464,"137-30-4",Ziram,6343,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID0021464,"137-30-4",Ziram,6343,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0021464,"137-30-4",Ziram,6344,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID0021464,"137-30-4",Ziram,6344,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID0021464,"137-30-4",Ziram,6344,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID0021464,"137-30-4",Ziram,6344,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6351,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6351,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6351,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6351,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6352,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6352,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6352,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6021456,"2783-94-0",FD&C Yellow 6,6352,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6354,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6354,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6354,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6354,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6355,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6355,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6355,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6040371,"140-56-7",Fenaminosulf,6355,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6363,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6363,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6363,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6363,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6364,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6364,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6364,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID1020699,"136-77-6","4-Hexylresorcinol",6364,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6369,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6369,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6369,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6369,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6370,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6370,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6370,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID2020262,"133-90-4",Chloramben,6370,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6025692,"123-35-3",Myrcene,6374,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025692,"123-35-3",Myrcene,6374,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6025692,"123-35-3",Myrcene,6375,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6025692,"123-35-3",Myrcene,6375,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6378,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6378,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6378,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6378,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6379,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6379,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6379,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID7020710,"122-66-7","1,2-Diphenylhydrazine",6379,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020597,"107-21-1",Ethylene glycol,6383,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020597,"107-21-1",Ethylene glycol,6383,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020123,"103-33-3",Azobenzene,6386,rat,Oral,CHR,0,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020123,"103-33-3",Azobenzene,6386,rat,Oral,CHR,0,1,1,346,systemic,pathology gross,mammary gland
DTXSID8020123,"103-33-3",Azobenzene,6387,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID8020123,"103-33-3",Azobenzene,6387,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID8020123,"103-33-3",Azobenzene,6387,mouse,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID8020123,"103-33-3",Azobenzene,6387,mouse,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6394,rat,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6394,rat,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6394,rat,Oral,CHR,1,1,1,346,systemic,pathology gross,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6394,rat,Oral,CHR,1,1,0,346,systemic,pathology gross,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6395,mouse,Oral,CHR,1,1,1,19,systemic,pathology microscopic,mammary gland
DTXSID6041636,"93-92-5","Benzenemethanol, alpha-methyl-, acetate",6395,mouse,Oral,CHR,1,1,0,19,systemic,pathology microscopic,mammary gland
